Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Feiertag,Ferien
2015-06-15,5,289.287204370205,NA,8,13.625,11,21,NA,NA
2015-06-16,5,249.827665172029,NA,7,13.625,14,NA,NA,NA
2015-06-17,5,260.357543159185,NA,7,16.5,9,61,NA,NA
2015-06-18,5,269.272420702957,NA,7,13.25,13,61,NA,NA
2015-06-19,5,271.496146564196,NA,7,14.25,14,61,NA,NA
2015-06-20,5,280.186941692026,1,5,17.125,13,NA,NA,NA
2015-06-21,5,235.514638799317,1,6,15.75,6,NA,NA,NA
2015-06-22,5,254.862522218275,1,5,13.5,8,61,NA,NA
2015-06-23,5,270.726957416684,1,5,16.5,10,21,NA,NA
2015-06-24,5,300.990362700812,1,8,12.625,14,61,NA,Sommerferien
2015-06-25,5,271.335895693763,1,6,17.125,8,21,NA,Sommerferien
2015-06-26,5,304.239937730854,1,7,19.25,5,61,NA,Sommerferien
2015-06-27,5,428.433111120672,1,7,19.375,16,61,NA,Sommerferien
2015-06-28,5,309.491842337963,1,2,19.875,10,NA,NA,Sommerferien
2015-06-29,5,304.800400892429,NA,3,21.5,12,NA,NA,Sommerferien
2015-06-30,5,289.298377908159,NA,3,20.25,9,NA,NA,Sommerferien
2015-07-01,5,216.683347382259,NA,0,23.125,13,NA,NA,Sommerferien
2015-07-02,5,207.500950654484,NA,0,27.375,12,NA,NA,Sommerferien
2015-07-03,5,294.970876106508,NA,1,25.625,10,NA,NA,Sommerferien
2015-07-04,5,315.830779238922,NA,0,26.5,10,NA,NA,Sommerferien
2015-07-05,5,308.145249811727,NA,4,25.25,9,21,NA,Sommerferien
2015-07-06,5,252.941627806535,NA,3,19.875,16,NA,NA,Sommerferien
2015-07-07,5,248.53982558714,NA,4,24.75,9,61,NA,Sommerferien
2015-07-08,5,299.243550702973,NA,6,16.625,16,63,NA,Sommerferien
2015-07-09,5,281.697843843677,NA,6,14.375,24,61,NA,Sommerferien
2015-07-10,5,296.230038738281,NA,3,16.125,18,21,NA,Sommerferien
2015-07-11,5,278.282264047648,NA,6,17.75,9,21,NA,Sommerferien
2015-07-12,5,262.303945351064,NA,7,19.25,12,61,NA,Sommerferien
2015-07-13,5,260.211558815196,NA,6,19.375,11,NA,NA,Sommerferien
2015-07-14,5,256.913088405191,NA,3,19.625,9,0,NA,Sommerferien
2015-07-15,5,305.043050526266,NA,3,20.125,14,NA,NA,Sommerferien
2015-07-16,5,214.084788068538,NA,4,18.75,7,NA,NA,Sommerferien
2015-07-17,5,235.351081587218,NA,4,23.25,12,21,NA,Sommerferien
2015-07-18,5,274.337912432376,NA,2,20.875,16,NA,NA,Sommerferien
2015-07-19,5,366.640210113571,NA,7,14.5,5,63,NA,Sommerferien
2015-07-20,5,243.511157551047,NA,6,18.375,12,20,NA,Sommerferien
2015-07-21,5,300.049805092917,NA,3,21.375,16,0,NA,Sommerferien
2015-07-22,5,268.939645752758,NA,2,23.75,12,0,NA,Sommerferien
2015-07-23,5,261.951424968471,NA,5,18.375,12,61,NA,Sommerferien
2015-07-24,5,332.284651666931,NA,7,19.375,10,NA,NA,Sommerferien
2015-07-25,5,254.280510145513,NA,6,20,10,95,NA,Sommerferien
2015-07-26,5,372.811026662913,NA,5,16.75,19,61,NA,Sommerferien
2015-07-27,5,294.634099970476,NA,7,15.875,8,61,NA,Sommerferien
2015-07-28,5,343.727054343196,NA,7,17.375,15,63,NA,Sommerferien
2015-07-29,5,392.988955408933,NA,5,14.875,12,61,NA,Sommerferien
2015-07-30,5,320.141775558388,NA,7,14,16,61,NA,Sommerferien
2015-07-31,5,337.099137665563,NA,7,15.875,15,NA,NA,Sommerferien
2015-08-01,5,325.032374764974,NA,0,17.625,12,NA,NA,Sommerferien
2015-08-02,5,313.031624705495,NA,0,21.5,8,NA,NA,Sommerferien
2015-08-03,5,278.341445348085,NA,0,26,7,NA,NA,Sommerferien
2015-08-04,5,309.251750426175,NA,2,26.5,15,61,NA,Sommerferien
2015-08-05,5,301.947104892243,NA,2,21.75,8,21,NA,Sommerferien
2015-08-06,5,307.464976007498,NA,1,27.625,6,NA,NA,Sommerferien
2015-08-07,5,328.525075362716,NA,4,20,9,63,NA,Sommerferien
2015-08-08,5,419.863249187707,NA,6,19.125,10,NA,NA,Sommerferien
2015-08-09,5,381.295172610081,NA,0,21,10,NA,NA,Sommerferien
2015-08-10,5,310.788118274661,NA,3,22.5,8,21,NA,Sommerferien
2015-08-11,5,270.359419222473,NA,4,22.125,7,NA,NA,Sommerferien
2015-08-12,5,376.975331769286,NA,5,19.125,9,21,NA,Sommerferien
2015-08-13,5,325.869900482332,NA,0,20.75,13,0,NA,Sommerferien
2015-08-14,5,302.288607115029,NA,4,24,14,NA,NA,Sommerferien
2015-08-15,5,400.83114144403,NA,7,20.875,8,61,NA,Sommerferien
2015-08-16,5,295.759264675703,NA,6,21.5,10,0,NA,Sommerferien
2015-08-17,5,326.240478613795,NA,7,19.375,14,61,NA,Sommerferien
2015-08-18,5,322.838608950023,NA,7,19.25,13,21,NA,Sommerferien
2015-08-19,5,320.008480715538,NA,3,19.625,8,5,NA,Sommerferien
2015-08-20,5,336.15365965175,NA,1,20.375,8,10,NA,Sommerferien
2015-08-21,5,343.654461267513,NA,1,22.875,7,0,NA,Sommerferien
2015-08-22,5,356.45634430368,NA,0,23.5,12,NA,NA,Sommerferien
2015-08-23,5,406.293445886681,NA,0,21.625,18,0,NA,Sommerferien
2015-08-24,5,287.381087820119,NA,6,20.75,8,NA,NA,Sommerferien
2015-08-25,5,324.423739102114,NA,6,17.75,12,21,NA,Sommerferien
2015-08-26,5,318.973552484698,NA,5,22.125,9,NA,NA,Sommerferien
2015-08-27,5,302.491389703597,NA,6,18.125,12,61,NA,Sommerferien
2015-08-28,5,328.768757736105,NA,2,19.625,11,20,NA,Sommerferien
2015-08-29,5,293.459745116119,NA,4,20.125,6,NA,NA,Sommerferien
2015-08-30,5,317.857054367892,NA,5,19.375,10,21,NA,NA
2015-08-31,5,196.31055630725,NA,3,21.875,8,65,NA,NA
2015-09-01,5,296.009442328884,NA,8,17.625,12,61,NA,NA
2015-09-02,5,287.10102163343,NA,5,17,13,21,NA,NA
2015-09-03,5,256.826920421219,NA,3,17.75,8,NA,NA,NA
2015-09-04,5,331.585851212094,NA,7,15.625,10,61,NA,NA
2015-09-05,5,422.506310537134,NA,5,14.125,20,61,NA,NA
2015-09-06,5,306.134556055382,NA,5,17,18,NA,NA,NA
2015-09-07,5,259.606631742264,NA,0,17.25,12,NA,NA,NA
2015-09-08,5,290.365271054862,NA,2,17.5,9,0,NA,NA
2015-09-09,5,283.205964937396,NA,1,16.875,10,NA,NA,NA
2015-09-10,5,268.218856479745,NA,1,17.625,14,NA,NA,NA
2015-09-11,5,313.184481077626,NA,7,15,12,61,NA,NA
2015-09-12,5,291.384483107582,NA,5,18.5,8,NA,NA,NA
2015-09-13,5,317.027305488424,NA,6,18.5,5,20,NA,NA
2015-09-14,5,268.547450934084,NA,7,17.625,6,63,NA,NA
2015-09-15,5,273.980818786363,NA,4,13.875,10,95,NA,NA
2015-09-16,5,289.262509645385,NA,7,15.25,6,61,NA,NA
2015-09-17,5,244.38437926166,NA,6,18,12,61,NA,NA
2015-09-18,5,320.346264402261,NA,5,17.25,10,0,NA,NA
2015-09-19,5,428.872661572212,NA,7,15.25,7,61,NA,NA
2015-09-20,5,312.290301376533,NA,3,15.625,15,21,NA,NA
2015-09-21,5,253.439662740014,NA,7,13.375,6,61,NA,NA
2015-09-22,5,203.366891249052,NA,7,14.25,7,61,NA,NA
2015-09-23,5,275.543754197184,NA,7,14,5,20,NA,NA
2015-09-24,5,213.812725299209,NA,3,16,11,0,NA,NA
2015-09-25,5,278.025761115064,NA,4,14.875,8,61,NA,NA
2015-09-26,5,259.479539645314,NA,4,15.25,7,21,NA,NA
2015-09-27,5,282.790580820186,NA,1,15.25,8,NA,NA,NA
2015-09-28,5,248.782545827885,NA,2,14.625,7,0,NA,NA
2015-09-29,5,243.885310409177,NA,2,15.625,9,0,NA,NA
2015-09-30,5,237.220772688072,NA,0,15.375,6,0,NA,NA
2015-10-01,5,222.946056290178,NA,1,14.75,9,0,NA,NA
2015-10-02,5,240.119361604335,NA,2,15.375,7,10,NA,NA
2015-10-03,5,295.846113974453,NA,2,14.375,9,0,Tag der deutschen Einheit,NA
2015-10-04,5,315.602900601372,NA,6,15.625,7,45,NA,NA
2015-10-05,5,327.12246547276,NA,0,16.5,5,10,NA,NA
2015-10-06,5,262.096918376241,NA,7,14.875,14,10,NA,NA
2015-10-07,5,266.700728724313,NA,8,13,7,63,NA,NA
2015-10-08,5,279.232059857983,NA,7,11.875,5,10,NA,NA
2015-10-09,5,347.187545236976,NA,7,11.125,7,21,NA,NA
2015-10-10,5,308.712885369114,NA,1,9.75,14,0,NA,NA
2015-10-11,5,331.335033797055,NA,0,10.25,13,5,NA,NA
2015-10-12,5,269.147103600176,NA,0,8.625,12,5,NA,NA
2015-10-13,5,272.220923076483,NA,7,7.75,10,61,NA,NA
2015-10-14,5,263.746738771341,NA,7,9,11,61,NA,NA
2015-10-15,5,310.684718902134,NA,7,10.375,16,61,NA,NA
2015-10-16,5,363.015662857092,NA,7,10,14,61,NA,NA
2015-10-17,5,345.918371834577,NA,7,10.75,9,61,NA,NA
2015-10-18,5,243.176440210657,NA,8,11.125,10,61,NA,NA
2015-10-19,5,227.854038067664,NA,6,9.25,7,0,NA,Herbstferien
2015-10-20,5,262.531392320433,NA,7,10.25,8,20,NA,Herbstferien
2015-10-21,5,301.570247693155,NA,7,11.25,7,NA,NA,Herbstferien
2015-10-22,5,235.619116982939,NA,7,12.25,10,61,NA,Herbstferien
2015-10-23,5,314.630004917689,NA,1,13.375,15,NA,NA,Herbstferien
2015-10-24,5,445.925332158702,NA,8,12.375,6,NA,NA,Herbstferien
2015-10-25,5,284.147344008604,NA,2,12.25,15,NA,NA,Herbstferien
2015-10-26,5,266.180304496627,NA,0,11.375,6,0,NA,Herbstferien
2015-10-27,5,268.245180136677,NA,0,10.75,10,NA,NA,Herbstferien
2015-10-28,5,268.433974874423,NA,1,11.25,10,5,NA,Herbstferien
2015-10-29,5,253.472553756336,NA,2,10.5,4,10,NA,Herbstferien
2015-10-30,5,266.470696782266,NA,7,11.375,5,10,NA,Herbstferien
2015-10-31,5,292.77512121671,NA,1,11.75,9,10,Reformationstag,Herbstferien
2015-11-01,5,307.401617264172,NA,4,10.75,6,10,NA,NA
2015-11-02,5,222.318691219705,NA,8,9.75,5,10,NA,NA
2015-11-03,5,241.436093425533,NA,7,5.125,4,45,NA,NA
2015-11-04,5,233.555949277467,NA,1,8,4,10,NA,NA
2015-11-05,5,257.036598432519,NA,6,13.375,5,61,NA,NA
2015-11-06,5,186.691059920256,NA,8,13.75,6,61,NA,NA
2015-11-07,5,220.614308718135,NA,7,14.625,9,61,NA,NA
2015-11-08,5,328.254378564049,NA,1,13,12,NA,NA,NA
2015-11-09,5,186.869352829964,NA,5,12,15,21,NA,NA
2015-11-10,5,195.40472243736,NA,7,15,18,61,NA,NA
2015-11-11,5,210.177815712871,NA,8,13.625,12,61,NA,NA
2015-11-12,5,216.239785866434,NA,2,13.125,17,0,NA,NA
2015-11-13,5,214.873616145225,NA,4,11.75,19,21,NA,NA
2015-11-14,5,264.794087448725,NA,4,8.125,14,21,NA,NA
2015-11-15,5,277.579455017807,NA,7,8.5,4,61,NA,NA
2015-11-16,5,244.049386177247,NA,7,12.25,12,53,NA,NA
2015-11-17,5,190.311675968216,NA,7,10.75,8,21,NA,NA
2015-11-18,5,206.406225416349,NA,6,10.75,19,21,NA,NA
2015-11-19,5,205.439239648739,NA,7,10.125,20,61,NA,NA
2015-11-20,5,187.279498360946,NA,7,7.75,9,61,NA,NA
2015-11-21,5,218.274754433496,NA,7,4.5,15,63,NA,NA
2015-11-22,5,254.862870836877,NA,7,2.25,18,73,NA,NA
2015-11-23,5,219.555033626385,NA,4,3.125,8,NA,NA,NA
2015-11-24,5,200.026560873134,NA,7,3.125,14,61,NA,NA
2015-11-25,5,236.814019634978,NA,7,5.125,7,61,NA,NA
2015-11-26,5,255.671601416751,NA,0,5.5,7,NA,NA,NA
2015-11-27,5,226.833767245866,NA,7,5.25,11,NA,NA,NA
2015-11-28,5,254.02069957234,NA,2,6.125,11,61,NA,NA
2015-11-29,5,286.559824438396,NA,7,8.25,15,63,NA,NA
2015-11-30,5,192.341955374091,NA,5,5.75,18,61,NA,NA
2015-12-01,5,212.385513481541,NA,6,6.75,10,21,NA,NA
2015-12-02,5,185.868155803157,NA,7,10.5,9,21,NA,NA
2015-12-03,5,228.062312572255,NA,8,9.125,8,61,NA,NA
2015-12-04,5,180.023354377573,NA,6,9.25,17,61,NA,NA
2015-12-05,5,201.436495160443,NA,6,9,14,61,NA,NA
2015-12-06,5,219.769722727984,NA,7,10.875,19,20,NA,NA
2015-12-07,5,152.509706884695,NA,6,8.25,3,NA,NA,NA
2015-12-08,5,210.749545813154,NA,0,10.75,8,0,NA,NA
2015-12-09,5,182.812773894441,NA,3,8.75,12,21,NA,NA
2015-12-10,5,217.210719698568,NA,7,6.625,13,21,NA,NA
2015-12-11,5,181.818946478462,NA,5,6.125,11,63,NA,NA
2015-12-12,5,263.371183180296,NA,3,6.875,10,61,NA,NA
2015-12-13,5,285.609296918744,NA,1,5.25,9,NA,NA,NA
2015-12-14,5,135.882833179972,NA,7,3.625,6,21,NA,NA
2015-12-15,5,200.794463905725,NA,7,5.5,8,61,NA,NA
2015-12-16,5,180.325823313121,NA,8,6.25,7,10,NA,NA
2015-12-17,5,189.603239938994,NA,7,11.875,9,53,NA,NA
2015-12-18,5,205.070251752861,NA,8,10.375,15,61,NA,NA
2015-12-19,5,209.443359888322,NA,6,11.375,10,0,NA,NA
2015-12-20,5,190.838143871757,NA,5,12.5,9,NA,NA,NA
2015-12-21,5,178.007867853303,NA,7,10.25,14,21,NA,Weihnachtsferien
2015-12-22,5,206.162264813779,NA,7,11.25,17,61,NA,Weihnachtsferien
2015-12-23,5,219.404693482765,NA,6,10.375,20,61,NA,Weihnachtsferien
2015-12-24,5,275.561444944486,NA,3,8.375,11,61,NA,Weihnachtsferien
2015-12-27,5,205.296097248761,NA,7,10.875,15,61,NA,Weihnachtsferien
2015-12-28,5,249.831488819928,NA,8,4.75,11,NA,NA,Weihnachtsferien
2015-12-29,5,220.256783905333,NA,7,5.125,11,NA,NA,Weihnachtsferien
2015-12-30,5,364.25666963632,NA,8,5.25,9,0,NA,Weihnachtsferien
2015-12-31,5,1869.93772343872,NA,7,2,10,61,NA,Weihnachtsferien
2016-01-02,5,290.214474621251,NA,8,0,16,10,NA,Weihnachtsferien
2016-01-03,5,189.560768660027,NA,7,-5.5,13,0,NA,Weihnachtsferien
2016-01-04,5,190.248203249784,NA,5,-6,15,10,NA,Weihnachtsferien
2016-01-05,5,241.35352574791,NA,1,-3.625,14,5,NA,Weihnachtsferien
2016-01-06,5,186.783766682371,NA,0,-3,12,5,NA,Weihnachtsferien
2016-01-07,5,211.959267729194,NA,7,-4,13,22,NA,NA
2016-01-08,5,193.938119400977,NA,7,1.75,20,61,NA,NA
2016-01-09,5,276.715250071637,NA,4,2.875,6,21,NA,NA
2016-01-10,5,121.493282473682,NA,7,2.125,8,63,NA,NA
2016-01-11,5,189.559749547889,NA,7,2.5,6,45,NA,NA
2016-01-12,5,222.618083950592,NA,7,4,8,63,NA,NA
2016-01-13,5,216.772244614294,NA,8,1.875,14,61,NA,NA
2016-01-14,5,219.3059709318,NA,6,1.75,6,10,NA,NA
2016-01-15,5,193.214277037618,NA,7,2.125,12,10,NA,NA
2016-01-16,5,274.890740672995,NA,7,0.5,5,10,NA,NA
2016-01-17,5,299.770085809813,NA,3,-1.375,9,NA,NA,NA
2016-01-18,5,176.375194730937,NA,6,-1.75,6,10,NA,NA
2016-01-19,5,193.826948933223,NA,7,-2.5,10,73,NA,NA
2016-01-20,5,200.826111442389,NA,7,-1.625,8,28,NA,NA
2016-01-21,5,250.15344491956,NA,4,-4.875,5,20,NA,NA
2016-01-22,5,248.098227157249,NA,1,-3,7,10,NA,NA
2016-01-23,5,229.906772887653,NA,6,3.125,6,49,NA,NA
2016-01-24,5,265.946910450504,NA,7,5.125,7,10,NA,NA
2016-01-25,5,205.155030201946,NA,8,9,9,45,NA,NA
2016-01-26,5,232.766301830989,NA,7,7.875,9,NA,NA,NA
2016-01-27,5,219.991170296682,NA,7,10.375,15,61,NA,NA
2016-01-28,5,244.408812315202,NA,5,6.75,16,21,NA,NA
2016-01-29,5,195.574412527158,NA,7,8.125,17,61,NA,NA
2016-01-30,5,239.078662887727,NA,7,6.625,17,65,NA,NA
2016-01-31,5,266.119925137902,NA,6,4.125,13,61,NA,NA
2016-02-01,5,241.753423222328,NA,7,7.875,21,61,NA,NA
2016-02-02,5,248.516273860935,NA,6,7.5,20,61,NA,NA
2016-02-03,5,325.507863771923,NA,6,4.75,15,61,NA,NA
2016-02-04,5,328.07660342003,NA,5,4.25,12,22,NA,NA
2016-02-05,5,264.123167995632,NA,7,4.5,10,61,NA,NA
2016-02-06,5,288.583322605663,NA,7,9.375,11,21,NA,NA
2016-02-07,5,352.95522789217,NA,6,9.75,12,21,NA,NA
2016-02-08,5,255.243360918052,NA,7,8.5,16,63,NA,NA
2016-02-09,5,297.961151843249,NA,5,6.75,15,61,NA,NA
2016-02-10,5,264.725463895975,NA,7,3.75,9,61,NA,NA
2016-02-11,5,238.742990743532,NA,7,5.25,7,61,NA,NA
2016-02-12,5,248.745906434891,NA,7,3.5,6,61,NA,NA
2016-02-13,5,316.769995118842,NA,6,2,8,20,NA,NA
2016-02-14,5,336.658840303804,NA,8,2.875,20,61,NA,NA
2016-02-15,5,249.707515047971,NA,8,0.75,14,NA,NA,NA
2016-02-16,5,306.515144107154,NA,0,2.125,5,NA,NA,NA
2016-02-17,5,320.150911639512,NA,1,1.75,10,0,NA,NA
2016-02-18,5,290.788498756095,NA,5,1.875,6,10,NA,NA
2016-02-19,5,294.632772928121,NA,7,3.25,6,61,NA,NA
2016-02-20,5,337.413464406758,NA,7,6,12,61,NA,NA
2016-02-21,5,429.951884660272,NA,7,6.875,12,61,NA,NA
2016-02-22,5,163.428117167892,NA,6,5.875,15,61,NA,NA
2016-02-23,5,161.605017964107,NA,4,6.125,17,61,NA,NA
2016-02-24,5,210.768634223775,NA,3,4,15,61,NA,NA
2016-02-25,5,195.261407386158,NA,6,3.5,10,53,NA,NA
2016-02-26,5,187.611048238849,NA,6,3.625,8,NA,NA,NA
2016-02-27,5,256.025961748608,NA,4,1.5,5,45,NA,NA
2016-02-28,5,265.881917043649,NA,1,3.5,6,0,NA,NA
2016-02-29,5,191.665015079148,NA,7,2.125,10,0,NA,NA
2016-03-01,5,180.928311589106,NA,5,2.25,8,NA,NA,NA
2016-03-02,5,164.355534894709,NA,7,5,16,63,NA,NA
2016-03-03,5,154.985702571168,NA,7,4.75,5,21,NA,NA
2016-03-04,5,189.909787668708,NA,2,3.875,9,10,NA,NA
2016-03-05,5,183.665499323068,NA,8,3.25,5,61,NA,NA
2016-03-06,5,237.73551437776,NA,7,4.5,11,10,NA,NA
2016-03-07,5,223.487676344186,NA,6,4.75,10,20,NA,NA
2016-03-08,5,254.230927805738,NA,6,5,10,61,NA,NA
2016-03-09,5,259.677695472758,NA,0,6.75,9,5,NA,NA
2016-03-10,5,229.760403843279,NA,8,4.375,11,10,NA,NA
2016-03-11,5,240.691258075457,NA,8,3.5,11,NA,NA,NA
2016-03-12,5,257.066009798004,NA,8,2.75,7,0,NA,NA
2016-03-13,5,358.149041587833,NA,8,0.875,8,10,NA,NA
2016-03-14,5,216.472813308732,NA,8,5,8,10,NA,NA
2016-03-15,5,277.612340356285,NA,5,5.75,12,61,NA,NA
2016-03-16,5,239.608116730981,NA,1,6.375,11,0,NA,NA
2016-03-17,5,259.197413669464,NA,0,9.25,12,0,NA,NA
2016-03-18,5,310.248622540004,NA,8,5.375,9,21,NA,NA
2016-03-19,5,319.459082188137,NA,7,6,15,45,NA,NA
2016-03-20,5,351.534522494821,NA,6,8.625,15,61,NA,NA
2016-03-21,5,279.296769510573,NA,7,7.5,19,61,NA,NA
2016-03-22,5,269.214268402338,NA,7,8.125,13,61,NA,NA
2016-03-23,5,278.851630298633,NA,1,9.125,13,NA,NA,NA
2016-03-26,5,481.654957864093,NA,1,9.75,9,0,NA,Osterferien
2016-03-27,5,321.238551565509,NA,7,8.625,12,61,Ostersonntag,Osterferien
2016-03-28,5,295.412643657617,NA,6,11.625,18,61,Ostermontag,Osterferien
2016-03-29,5,230.574162176282,NA,6,10,13,21,NA,Osterferien
2016-03-30,5,241.966349438166,NA,5,8.5,15,61,NA,Osterferien
2016-03-31,5,239.635864704663,NA,4,9,13,21,NA,Osterferien
2016-04-01,5,288.46151804369,NA,0,9.125,7,NA,NA,Osterferien
2016-04-02,5,247.661267823671,NA,3,12.75,8,NA,NA,Osterferien
2016-04-03,5,234.641380413364,NA,7,15.5,5,21,NA,Osterferien
2016-04-04,5,201.497255314954,NA,6,17.375,6,21,NA,Osterferien
2016-04-05,5,218.413027097897,NA,7,10,7,61,NA,Osterferien
2016-04-06,5,223.914811749007,NA,6,11.125,12,61,NA,Osterferien
2016-04-07,5,252.585105953365,NA,6,8.625,13,21,NA,Osterferien
2016-04-08,5,194.066874820885,NA,6,9,9,63,NA,Osterferien
2016-04-09,5,234.167630912455,NA,4,10.125,11,0,NA,Osterferien
2016-04-10,5,244.033068510366,NA,7,10.875,13,NA,NA,NA
2016-04-11,5,200.384279419303,NA,1,10,15,5,NA,NA
2016-04-12,5,192.217013566236,NA,6,8,9,61,NA,NA
2016-04-13,5,205.053912073887,NA,5,9.75,11,10,NA,NA
2016-04-14,5,203.526804979814,NA,6,10,8,0,NA,NA
2016-04-15,5,215.677749048544,NA,7,10.625,8,61,NA,NA
2016-04-16,5,266.268834875461,NA,6,12.75,15,53,NA,NA
2016-04-17,5,252.402052934785,NA,4,9.875,19,21,NA,NA
2016-04-18,5,180.402133751967,NA,7,9.625,16,21,NA,NA
2016-04-19,5,222.545920445252,NA,5,9.5,23,21,NA,NA
2016-04-20,5,218.70012017309,NA,2,10.5,17,NA,NA,NA
2016-04-21,5,235.198858641542,NA,2,11.625,16,NA,NA,NA
2016-04-22,5,226.361072270193,NA,5,10.5,12,NA,NA,NA
2016-04-23,5,342.883589669836,NA,3,8.875,17,21,NA,NA
2016-04-24,5,287.878130133696,NA,4,5.75,10,21,NA,NA
2016-04-25,5,191.905007576654,NA,8,4.625,10,61,NA,NA
2016-04-26,5,231.386410915795,NA,7,2.5,7,75,NA,NA
2016-04-27,5,241.630584610239,NA,7,4.875,8,61,NA,NA
2016-04-28,5,233.867524957424,NA,6,7.5,16,61,NA,NA
2016-04-29,5,293.074476816919,NA,6,9.75,13,61,NA,NA
2016-04-30,5,334.465117619,NA,8,8,7,61,NA,NA
2016-05-01,5,378.369798483015,NA,0,10.75,9,NA,Erster Mai,NA
2016-05-02,5,227.08493593719,NA,1,17.875,6,NA,NA,NA
2016-05-03,5,247.627437648159,NA,6,11.375,15,61,NA,NA
2016-05-04,5,228.21188230052,NA,1,12.375,10,NA,NA,NA
2016-05-05,5,276.101540361524,NA,0,15.125,13,NA,Christi Himmelfahrt,NA
2016-05-06,5,263.896205618387,NA,0,19,14,NA,NA,Himmelfahrt/Pfingsten
2016-05-07,5,283.861298918752,NA,0,22.125,12,NA,NA,NA
2016-05-08,5,262.509023160781,NA,0,21.375,17,NA,NA,NA
2016-05-09,5,274.784906816565,NA,0,19.875,12,NA,NA,NA
2016-05-10,5,187.104061213047,NA,0,20.875,14,NA,NA,NA
2016-05-11,5,223.186865619855,NA,0,20.625,15,NA,NA,NA
2016-05-12,5,261.231854050774,NA,0,15.625,17,0,NA,NA
2016-05-13,5,210.489080210568,NA,2,17.5,16,65,NA,NA
2016-05-14,5,334.167716552479,NA,7,10,14,21,NA,NA
2016-05-15,5,299.755271068588,NA,6,9.75,12,61,Pfingstsonntag,NA
2016-05-16,5,369.787407124008,NA,5,11.25,16,NA,Pfingstmontag,NA
2016-05-17,5,253.335093139795,NA,7,10.75,15,21,NA,NA
2016-05-18,5,300.098419383684,NA,5,16.75,7,NA,NA,NA
2016-05-19,5,240.095760787002,NA,2,19.5,10,0,NA,NA
2016-05-20,5,293.444856789248,NA,8,14.75,11,61,NA,NA
2016-05-21,5,255.045369394965,NA,6,19.375,9,21,NA,NA
2016-05-22,5,296.041738757378,NA,1,25,9,NA,NA,NA
2016-05-23,5,204.020005721102,NA,7,15.5,8,21,NA,NA
2016-05-24,5,316.090690822768,NA,8,14.25,10,21,NA,NA
2016-05-25,5,273.926983634397,NA,7,16.5,6,20,NA,NA
2016-05-26,5,306.994692520119,NA,7,14.375,6,61,NA,NA
2016-05-27,5,279.968902943668,NA,4,15.875,9,61,NA,NA
2016-05-28,5,294.457886340941,NA,2,18.625,11,NA,NA,NA
2016-05-29,5,277.89686472884,NA,6,17,13,21,NA,NA
2016-05-30,5,195.145975861705,NA,4,20.25,17,0,NA,NA
2016-05-31,5,240.708335993542,NA,1,20.625,13,0,NA,NA
2016-06-01,5,238.874878564477,NA,4,21.75,16,0,NA,NA
2016-06-02,5,199.261549459602,NA,1,21.5,13,NA,NA,NA
2016-06-03,5,238.069027357063,NA,0,21.875,10,NA,NA,NA
2016-06-04,5,271.288580060918,NA,0,24.5,7,NA,NA,NA
2016-06-05,5,256.832310845058,NA,0,25.25,9,NA,NA,NA
2016-06-06,5,216.759609655745,NA,1,22.875,15,NA,NA,NA
2016-06-07,5,217.129143633598,NA,1,25.375,8,NA,NA,NA
2016-06-08,5,262.71371647043,NA,4,18.875,13,NA,NA,NA
2016-06-09,5,249.999409610005,NA,1,19.5,16,NA,NA,NA
2016-06-10,5,285.017546235919,NA,3,18.125,13,NA,NA,NA
2016-06-11,5,293.050249013025,NA,0,17.375,12,NA,NA,NA
2016-06-12,5,314.20621685246,NA,7,13.875,7,61,NA,NA
2016-06-13,5,209.321894690829,NA,7,15.25,11,63,NA,NA
2016-06-14,5,213.187533623518,NA,7,16.5,8,61,NA,NA
2016-06-15,5,234.728412152859,NA,6,18.25,8,95,NA,NA
2016-06-16,5,253.821100241294,NA,6,18.25,7,63,NA,NA
2016-06-17,5,251.67982231829,NA,6,18.125,10,21,NA,NA
2016-06-18,5,297.196176882937,1,6,18,12,21,NA,NA
2016-06-19,5,258.683021783885,1,7,16,14,NA,NA,NA
2016-06-20,5,261.929083791593,1,4,20.875,10,61,NA,NA
2016-06-21,5,250.953444723129,1,4,19.875,9,NA,NA,NA
2016-06-22,5,245.204941108968,1,5,22.125,9,61,NA,NA
2016-06-23,5,231.264672708937,1,5,27.875,8,NA,NA,NA
2016-06-24,5,241.758175059788,1,5,24.125,9,NA,NA,NA
2016-06-25,5,402.98066537422,1,7,18.25,14,95,NA,NA
2016-06-26,5,265.456146687391,1,5,19.25,11,0,NA,NA
2016-06-27,5,298.562972536535,NA,7,19.375,10,61,NA,NA
2016-06-28,5,252.926576515592,NA,4,18.375,11,21,NA,NA
2016-06-29,5,243.967227468166,NA,5,18.75,9,21,NA,NA
2016-06-30,5,311.537619327288,NA,7,18.25,9,61,NA,NA
2016-07-01,5,232.632716648263,NA,8,19.25,7,63,NA,NA
2016-07-02,5,321.441200567339,NA,7,15.625,12,61,NA,NA
2016-07-03,5,318.000500433358,NA,4,17.125,12,61,NA,NA
2016-07-04,5,240.331730033711,NA,6,17.25,10,61,NA,NA
2016-07-05,5,259.847648449434,NA,7,17.125,10,95,NA,NA
2016-07-06,5,319.444668795495,NA,5,16.5,22,21,NA,NA
